Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / France,Price / France,Compare At Price / France,Included / Belgique,Price / Belgique,Compare At Price / Belgique,Status
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,S,,,,,,,,5056626864446,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensUntitled-1_89fea750-8951-43fa-8ee6-22213537ee26.jpg?v=1718208069,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,M,,,,,,,,5056626864453,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensUntitled-2_5f3e9317-aa14-4164-8e2d-70707d4ffc63.jpg?v=1718208069,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,L,,,,,,,,5056626864460,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensUntitled-3_78e81d15-9b64-472e-a9b1-dd9dd9120769.jpg?v=1718208069,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,XL,,,,,,,,5056626864477,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensJK-241_WHITE_C_318_667a30fc-3a51-4659-ac77-6e703d7c633f.jpg?v=1718208069,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,XXL,,,,,,,,5056626864484,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf23-jk-241-01-side-panelled-track-jacket-flat-back_08ad4145-c3f3-4d9b-b527-895f464a13f8.jpg?v=1718208069,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,XXXL,,,,,,,,5056626864491,100.0,,deny,manual,129.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,Non classé,,,true,Size,S,,,,,,,,5056626864439-S,100.0,,deny,manual,129.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-jk-241-01-side-panelled-track-jacket,,,,Non classé,,,true,Size,M,,,,,,,,5056626864439-M,100.0,,deny,manual,129.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-jk-241-01-side-panelled-track-jacket,,,,Non classé,,,true,Size,L,,,,,,,,5056626864439-L,100.0,,deny,manual,129.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-jk-241-01-side-panelled-track-jacket,,,,Non classé,,,true,Size,XL,,,,,,,,5056626864439-XL,100.0,,deny,manual,129.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-jk-241-01-side-panelled-track-jacket,,,,Non classé,,,true,Size,XXL,,,,,,,,5056626864439-XXL,100.0,,deny,manual,129.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
af23-hat-043-01-scuba-square-crochet-hat,Scuba Square Crochet Hat,"<p>Le scuba square crochet hat est un bucket-style pièce confectionné en a doux texturouge crochet tissu in our seasonal coloris palette of vert et blancs - le ultimate summer staple. Complété par an applique Casablanca monogramme diamant at its centre.</p><li>Coton maille tissu</li>
<li>100 % coton</li>
<li>Coloris: vert et blanc</li>
<li>Nettoyage à sec uniquement</li>
<li>Coupes true to taille, prenez votre taille habituelle</li>",AF23-HAT-043-01,Non classé,ACCESSORIES,"ARCHIVE SALE, AW23, AW23 - Drop 2, HAT",true,Size,S/M,,,,,,,,5056626861797,100.0,,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/af23-hat-043-01-scuba-square-crochet-hat-flat-1_beede5f6-9fea-4f94-97f1-42e3c838def9.jpg?v=1718207658,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
af23-hat-043-01-scuba-square-crochet-hat,,,,,,,,,M/L,,,,,,,,5056626861803,100.0,,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/af23-hat-043-01-scuba-square-crochet-hat-flat-2_c176e6af-3168-447e-a19d-3d7a260f9ac6.jpg?v=1718207658,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
af23-hat-043-01-scuba-square-crochet-hat,Scuba Square Crochet Hat,"<p>Le scuba square crochet hat est un bucket-style pièce confectionné en a doux texturouge crochet tissu in our seasonal coloris palette of vert et blancs - le ultimate summer staple. Complété par an applique Casablanca monogramme diamant at its centre.</p><li>Coton maille tissu</li>
<li>100 % coton</li>
<li>Coloris: vert et blanc</li>
<li>Nettoyage à sec uniquement</li>
<li>Coupes true to taille, prenez votre taille habituelle</li>",AF23-HAT-043-01,Non classé,ACCESSORIES,"ARCHIVE SALE, AW23, AW23 - Drop 2, HAT",true,Size,S/M,,,,,,,,5056626861797,100.0,,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/af23-hat-043-01-scuba-square-crochet-hat-flat-1_beede5f6-9fea-4f94-97f1-42e3c838def9.jpg?v=1718207658,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
af23-hat-043-01-scuba-square-crochet-hat,,,,,,,,,M/L,,,,,,,,5056626861803,100.0,,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/af23-hat-043-01-scuba-square-crochet-hat-flat-2_c176e6af-3168-447e-a19d-3d7a260f9ac6.jpg?v=1718207658,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,Studio De Musique Silk Shorts,"<p>Le Studio de Musique silk short est un imprimé short style avec seasonal illustration on le poche arrière avec a contrast ourlet. Avec an élastique taille, fermeture par cordon, et side et poche arrières - conçu to coupe loose above le knee.</p>
<li>Monogramme jacquard imprimé silk tissu</li>
<li>100 % soie</li>
<li>Studio De Musique print multicolore</li>
<li>Nettoyage à sec uniquement</li>
<li>Fabriqué en Italie</li>
<li>Coupes true to taille, prenez votre taille habituelle</li>
<li>Le mannequin mesure 1m87 et porte une taille M</li>",MF23-TR-012-12,Non classé,TROUSERS,"ARCHIVE SALE, AW23, AW23 - Drop 2",true,Size,XS,,,,,,,,5056626876302,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-tr-012-12-studio-de-musique-silk-shorts-flat-2_c1fcb05c-f7e1-4838-9d89-cdc221b772a3.jpg?v=1718207225,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,S,,,,,,,,5056626876319,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0228_M_0008_TR012-10_MULTI_B_247_6bb821ae-a115-488d-b7e2-2e33255f086a.jpg?v=1718207225,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,M,,,,,,,,5056626876326,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0227_M_0009_TR012-10_MULTI_A_225_e3e0d9da-2d6e-498b-ac87-ec1f82728c47.jpg?v=1718207225,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,L,,,,,,,,5056626876333,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0229_M_0007_TR012-10_MULTI_C_234_99631a53-8481-44d7-9b04-cfad264a212d.jpg?v=1718207225,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XL,,,,,,,,5056626876340,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0230_M_0006_TR012-10_MULTI_C_242_0653aab2-6ded-415a-8e4d-e381b32334e2.jpg?v=1718207225,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XXL,,,,,,,,5056626876357,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0169_M_0067_SH003-13_MULTI_A_461_b1a2402b-11d2-4d4b-a49f-4b5bcb548c8f.jpg?v=1718207225,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XXXL,,,,,,,,5056626876364,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0170_M_0066_SH003-13_MULTI_B_470_323efa8d-eacb-44fc-b003-eae446b125bd.jpg?v=1718207225,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-tr-012-12-studio-de-musique-silk-shorts-flat-1_687efa5a-aa37-46a8-a29a-492e3c5189f5.jpg?v=1718207226,8,,,,,,,,,,,,,,,,,,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,Studio De Musique Silk Shorts,"<p>Le Studio de Musique silk short est un imprimé short style avec seasonal illustration on le poche arrière avec a contrast ourlet. Avec an élastique taille, fermeture par cordon, et side et poche arrières - conçu to coupe loose above le knee.</p>
<li>Monogramme jacquard imprimé silk tissu</li>
<li>100 % soie</li>
<li>Studio De Musique print multicolore</li>
<li>Nettoyage à sec uniquement</li>
<li>Fabriqué en Italie</li>
<li>Coupes true to taille, prenez votre taille habituelle</li>
<li>Le mannequin mesure 1m87 et porte une taille M</li>",MF23-TR-012-12,Non classé,TROUSERS,"ARCHIVE SALE, AW23, AW23 - Drop 2",true,Size,XS,,,,,,,,5056626876302,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-tr-012-12-studio-de-musique-silk-shorts-flat-2_c1fcb05c-f7e1-4838-9d89-cdc221b772a3.jpg?v=1718207225,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,S,,,,,,,,5056626876319,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0228_M_0008_TR012-10_MULTI_B_247_6bb821ae-a115-488d-b7e2-2e33255f086a.jpg?v=1718207225,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,M,,,,,,,,5056626876326,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0227_M_0009_TR012-10_MULTI_A_225_e3e0d9da-2d6e-498b-ac87-ec1f82728c47.jpg?v=1718207225,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,L,,,,,,,,5056626876333,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0229_M_0007_TR012-10_MULTI_C_234_99631a53-8481-44d7-9b04-cfad264a212d.jpg?v=1718207225,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XL,,,,,,,,5056626876340,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0230_M_0006_TR012-10_MULTI_C_242_0653aab2-6ded-415a-8e4d-e381b32334e2.jpg?v=1718207225,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XXL,,,,,,,,5056626876357,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0169_M_0067_SH003-13_MULTI_A_461_b1a2402b-11d2-4d4b-a49f-4b5bcb548c8f.jpg?v=1718207225,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XXXL,,,,,,,,5056626876364,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0170_M_0066_SH003-13_MULTI_B_470_323efa8d-eacb-44fc-b003-eae446b125bd.jpg?v=1718207225,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-tr-012-12-studio-de-musique-silk-shorts-flat-1_687efa5a-aa37-46a8-a29a-492e3c5189f5.jpg?v=1718207226,8,,,,,,,,,,,,,,,,,,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,Non classé,,,true,Size,S,,,,,,,,5056626876302-S,100.0,,deny,manual,69.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,Non classé,,,true,Size,M,,,,,,,,5056626876302-M,100.0,,deny,manual,69.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,Non classé,,,true,Size,L,,,,,,,,5056626876302-L,100.0,,deny,manual,69.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,Non classé,,,true,Size,XL,,,,,,,,5056626876302-XL,100.0,,deny,manual,69.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,Non classé,,,true,Size,XXL,,,,,,,,5056626876302-XXL,100.0,,deny,manual,69.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,Sport Grid Swim Trunks,"<p>Le Sport Grid maillot de bain sont summer staple fabriqué en technical polyester tissu avec la signature de la maison illustration réinterprété for le exclusive Nordstrom casquettesule centrouge around modern tennis-inspirouge athleisure. Complété par an élastique taille, fermeture par cordon et poches latérales.</p><li>Printed polyester tissu</li>
<li>100% polyester</li>
<li>Sport Grid print multicolore</li>
<li>Delicate hand wash</li>
<li>Fabriqué au Portugal</li>
<li>Coupes true to taille, prenez votre taille habituelle</li>",MS23-TR-032-03-EX-ND,Non classé,SWIMWEAR,"ARCHIVE SALE, Exclusive, SS23",true,Size,XS,,,,,,,,5056626856755,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/ex-nd-ms23-tr-032-03-sport-grid-swim-trunks-flat-1_3519ad48-f733-447e-a95b-412b7f2af2da.jpg?v=1718206913,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,S,,,,,,,,5056626856762,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/ex-nd-ms23-tr-032-03-sport-grid-swim-trunks-flat-2_b46f3b89-8c95-40e8-a8ea-6dae31b94779.jpg?v=1718206913,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,M,,,,,,,,5056626856779,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,L,,,,,,,,5056626856786,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XL,,,,,,,,5056626856793,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XXL,,,,,,,,5056626856809,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XXXL,,,,,,,,5056626856816,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,Sport Grid Swim Trunks,"<p>Le Sport Grid maillot de bain sont summer staple fabriqué en technical polyester tissu avec la signature de la maison illustration réinterprété for le exclusive Nordstrom casquettesule centrouge around modern tennis-inspirouge athleisure. Complété par an élastique taille, fermeture par cordon et poches latérales.</p><li>Printed polyester tissu</li>
<li>100% polyester</li>
<li>Sport Grid print multicolore</li>
<li>Delicate hand wash</li>
<li>Fabriqué au Portugal</li>
<li>Coupes true to taille, prenez votre taille habituelle</li>",MS23-TR-032-03-EX-ND,Non classé,SWIMWEAR,"ARCHIVE SALE, Exclusive, SS23",true,Size,XS,,,,,,,,5056626856755,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/ex-nd-ms23-tr-032-03-sport-grid-swim-trunks-flat-1_3519ad48-f733-447e-a95b-412b7f2af2da.jpg?v=1718206913,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,S,,,,,,,,5056626856762,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/ex-nd-ms23-tr-032-03-sport-grid-swim-trunks-flat-2_b46f3b89-8c95-40e8-a8ea-6dae31b94779.jpg?v=1718206913,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,M,,,,,,,,5056626856779,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,L,,,,,,,,5056626856786,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XL,,,,,,,,5056626856793,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XXL,,,,,,,,5056626856809,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XXXL,,,,,,,,5056626856816,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,Non classé,,,true,Size,S,,,,,,,,5056626856755-S,100.0,,deny,manual,49.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,Non classé,,,true,Size,M,,,,,,,,5056626856755-M,100.0,,deny,manual,49.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,Non classé,,,true,Size,L,,,,,,,,5056626856755-L,100.0,,deny,manual,49.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,Non classé,,,true,Size,XL,,,,,,,,5056626856755-XL,100.0,,deny,manual,49.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,Non classé,,,true,Size,XXL,,,,,,,,5056626856755-XXL,100.0,,deny,manual,49.00,,true,true,,,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,School Of Design Sweatshorts,"<p>A key Casablanca Paris style, le blanc unisex short présente our exclusive dual-branded logo in contrast embroidery. Made of 100 % coton biologique, le short style falls above le knee avec or-tipped fermeture par cordon et poches latérales.<br></p>
<li>100 % coton biologique</li>
<li>Coloris: optic blanc</li>
<li>Delicate lavage machine</li>
<li>Fabriqué au Portugal</li>
<li>Coupes true to taille, prenez votre taille habituelle</li>
<li>Le mannequin mesure 1m87 et porte une taille M</li>
<li>Exclusively available on casablancasquettearis.com</li>",MF22-JTR-003-006-EX-WB,Non classé,JERSEY,"ARCHIVE, ARCHIVE SALE, ARCHIVE SALE - MENS, ATS Add, AW22, Exclusive, Webster Exclusive",true,Size,XS,,,,,,,,1000000215588,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf22-jtr-003-006-ex-wbschoolofdesignsweatshorts_01_3b69e0a0-8c4b-43ae-a8d3-87fa9624dd57.png?v=1718206044,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,S,,,,,,,,1000000215595,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts-model-1_2391d26d-1da1-4129-927a-629e4ba13313.jpg?v=1718206044,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,M,,,,,,,,1000000215601,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts-model-2_b5cd75d7-6d6a-4e9c-a67d-bfd4741d454f.jpg?v=1718206044,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,L,,,,,,,,1000000215618,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts-model-3_4debe769-22d7-42f7-a389-89eeb61c0e53.jpg?v=1718206044,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,XL,,,,,,,,1000000215625,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts-model-4_68e21933-2d81-42e3-b614-8affab980342.jpg?v=1718206044,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,XXL,,,,,,,,1000000215632,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf22-jtr-003-006-ex-wbschoolofdesignsweatshorts_02_37a0af3c-da5d-412d-b9b8-89fc35ec2518.png?v=1718206044,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,XXXL,,,,,,,,1000000219890,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,School Of Design Sweatshorts,"<p>A key Casablanca Paris style, le blanc unisex short présente our exclusive dual-branded logo in contrast embroidery. Made of 100 % coton biologique, le short style falls above le knee avec or-tipped fermeture par cordon et poches latérales.<br></p>
<li>100 % coton biologique</li>
<li>Coloris: optic blanc</li>
<li>Delicate lavage machine</li>
<li>Fabriqué au Portugal</li>
<li>Coupes true to taille, prenez votre taille habituelle</li>
<li>Le mannequin mesure 1m87 et porte une taille M</li>
<li>Exclusively available on casablancasquettearis.com</li>",MF22-JTR-003-006-EX-WB,Non classé,JERSEY,"ARCHIVE, ARCHIVE SALE, ARCHIVE SALE - MENS, ATS Add, AW22, Exclusive, Webster Exclusive",true,Size,XS,,,,,,,,1000000215588,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf22-jtr-003-006-ex-wbschoolofdesignsweatshorts_01_3b69e0a0-8c4b-43ae-a8d3-87fa9624dd57.png?v=1718206044,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,S,,,,,,,,1000000215595,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts-model-1_2391d26d-1da1-4129-927a-629e4ba13313.jpg?v=1718206044,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,M,,,,,,,,1000000215601,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts-model-2_b5cd75d7-6d6a-4e9c-a67d-bfd4741d454f.jpg?v=1718206044,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts,,,,,,,,,L,,,,,,,,1000000215618,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf22-jtr-003-006-ex-wb-school-of-design-sweatshorts-model-3_4debe769-22d7-42f7-a389-89eeb61c0e53.jpg?v=1718206044,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
