Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / France,Price / France,Compare At Price / France,Included / Belgique,Price / Belgique,Compare At Price / Belgique,Status
u-mf23-jk-031-01-souvenir-silk-jacket,,,,,,,,,XXL,,,,,,,,5056626878672,100.0,,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-jk-031-01-souvenir-silk-jacket,,,,,,,,,XXXL,,,,,,,,5056626878689,100.0,,deny,manual,120.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
af23-hat-042-02-square-crochet-hat,Square Crochet Hat,"<p>The scuba crochet hat is a bucket-style piece crafted from a soft textured crochet fabric in our seasonal colour palette of green and whites. Completed with an applique Casablanca at its centre.</p><li>Cotton knit fabric</li>
<li>100% cotton</li>
<li>Colour: green and white</li>
<li>Specialised dry clean only</li>
<li>Fits true to size, take your regular size</li>",AF23-HAT-042-02,Non classé,ACCESSORIES,"ARCHIVE SALE, AW23",true,Size,S/M,,,,,,,,5056626861773,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/af23-hat-042-02-square-crochet-hat-flat-1_acc502c1-4da4-44d5-8c5f-dcc94bfe019a.jpg?v=1718208121,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
af23-hat-042-02-square-crochet-hat,,,,,,,,,M/L,,,,,,,,5056626861780,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/af23-hat-042-02-square-crochet-hat-flat-2_5d63a20c-9481-43af-a604-c1c2c031769e.jpg?v=1718208121,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-164-01-side-panelled-track-pants,Side Panelled Track Pants,"<p>The side panelled shell suit track pants are a printed polyester sporting style incorporating Casablanca design codes. Completed with elasticated drawstring fastening and side pockets.</p><li>100% polyester</li>
<li>Colour: white</li><li>Side panels</li>
<li>Specialised dry clean only</li>
<li>Fits true to size, take your regular size</li>
<li>The model is 187cm/6’1 and is wearing a size M</li>",MF23-TR-164-01,Non classé,APRES SPORT,"ARCHIVE SALE, AW23, AW23 - DROP 3",true,Size,XS,,,,,,,,5056626877514,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf23-tr-164-01-side-panelled-track-pants-flat-front_c35ea46a-927f-4769-916d-e6b734885430.jpg?v=1718208102,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-tr-164-01-side-panelled-track-pants,,,,,,,,,S,,,,,,,,5056626877521,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0209_M_0027_TR-164_WHITE_A_296_ec27333b-9172-44f3-ae6c-10491ad7e8d2.jpg?v=1718208102,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-164-01-side-panelled-track-pants,,,,,,,,,M,,,,,,,,5056626877538,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0210_M_0026_TR-164_WHITE_B_299_283d8e80-3db8-4123-b10e-d74897847e15.jpg?v=1718208102,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-164-01-side-panelled-track-pants,,,,,,,,,L,,,,,,,,5056626877545,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0211_M_0025_TR-164_WHITE_C_305_8ff5a032-ddab-4eef-86bc-f683f8cf3592.jpg?v=1718208102,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-164-01-side-panelled-track-pants,,,,,,,,,XL,,,,,,,,5056626877552,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0212_M_0024_TR-164_WHITE_C_306_c6597909-91d4-4981-ab65-8142134a489c.jpg?v=1718208102,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-164-01-side-panelled-track-pants,,,,,,,,,XXL,,,,,,,,5056626877569,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0213_M_0023_TR-164_WHITE_C_3081_09eff987-7606-495b-a556-f14d842422e9.jpg?v=1718208102,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-164-01-side-panelled-track-pants,,,,,,,,,XXXL,,,,,,,,5056626877576,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensUntitled-1_d8326997-d8e0-4fa7-a6e2-e1dae91d96d5.jpg?v=1718208102,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-164-01-side-panelled-track-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensUntitled-2_9ee2dc8c-4e76-4400-9b37-5c2aae0e2389.jpg?v=1718208102,8,,,,,,,,,,,,,,,,,,,,,,,,,,
mf23-tr-164-01-side-panelled-track-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf23-tr-164-01-side-panelled-track-pants-flat-back_a8fa999c-5d9d-4d09-9a5e-d8e564d7194f.jpg?v=1718208102,9,,,,,,,,,,,,,,,,,,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,Side Panelled Track Jacket,"<p>The side panelled shell suit track jacket is a printed polyester sporting jacket incorporating Casablanca design codes. Completed with a zip-up fastening, gold-tipped drawstrings, and side pockets and is designed for a classic fit.</p><li>Poly taffeta fabric</li><li>100% polyester</li>
<li>Colour: white</li>
<li>Specialised dry clean only</li>
<li>Fits true to size, take your regular size</li>
<li>The model is 187cm/6’1 and is wearing a size M</li>",MF23-JK-241-01,Non classé,APRES SPORT,"ARCHIVE SALE, AW23, AW23 - DROP 3, MENS OUTERWEAR",true,Size,XS,,,,,,,,5056626864439,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf23-jk-241-01-side-panelled-track-jacket-flat-front_86ec8782-978b-48e7-b5e6-b603f040976c.jpg?v=1718208069,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,S,,,,,,,,5056626864446,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensUntitled-1_89fea750-8951-43fa-8ee6-22213537ee26.jpg?v=1718208069,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,M,,,,,,,,5056626864453,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensUntitled-2_5f3e9317-aa14-4164-8e2d-70707d4ffc63.jpg?v=1718208069,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,L,,,,,,,,5056626864460,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensUntitled-3_78e81d15-9b64-472e-a9b1-dd9dd9120769.jpg?v=1718208069,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,XL,,,,,,,,5056626864477,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensJK-241_WHITE_C_318_667a30fc-3a51-4659-ac77-6e703d7c633f.jpg?v=1718208069,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,XXL,,,,,,,,5056626864484,100.0,,deny,manual,129.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mf23-jk-241-01-side-panelled-track-jacket-flat-back_08ad4145-c3f3-4d9b-b527-895f464a13f8.jpg?v=1718208069,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-jk-241-01-side-panelled-track-jacket,,,,,,,,,XXXL,,,,,,,,5056626864491,100.0,,deny,manual,129.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
af23-hat-043-01-scuba-square-crochet-hat,Scuba Square Crochet Hat,"<p>The scuba square crochet hat is a bucket-style piece crafted from a soft textured crochet fabric in our seasonal colour palette of green and whites - the ultimate summer staple. Completed with an applique Casablanca diamond monogram at its centre.</p><li>Cotton knit fabric</li>
<li>100% cotton</li>
<li>Colour: green and white</li>
<li>Specialised dry clean only</li>
<li>Fits true to size, take your regular size</li>",AF23-HAT-043-01,Non classé,ACCESSORIES,"ARCHIVE SALE, AW23, AW23 - Drop 2, HAT",true,Size,S/M,,,,,,,,5056626861797,100.0,,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/af23-hat-043-01-scuba-square-crochet-hat-flat-1_beede5f6-9fea-4f94-97f1-42e3c838def9.jpg?v=1718207658,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
af23-hat-043-01-scuba-square-crochet-hat,,,,,,,,,M/L,,,,,,,,5056626861803,100.0,,deny,manual,40.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/af23-hat-043-01-scuba-square-crochet-hat-flat-2_c176e6af-3168-447e-a19d-3d7a260f9ac6.jpg?v=1718207658,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-kw-485-01-scuba-crochet-shirt,Scuba Crochet Shirt,"<p>The scuba crochet knit shirt is a signature Casablanca style crafted from a textured crochet fabric. Finished with our signature gold pearl button closure, diamond monogram logo, open collar, short sleeves and Casablanca Paris branded label - designed to be worn with a classic fit.</p><li>100% recycled nylon</li>
<li>Colour: white and green</li>
<li>Specialised dry clean only</li>
<li>Fits true to size, take your regular size</li>
<li>The model is 187cm/6’1 and is wearing a size M</li>",MF23-KW-485-01,Non classé,KNITWEAR,"ARCHIVE SALE, AW23, AW23 - Drop 2",true,Size,XS,,,,,,,,5056626872243,100.0,,deny,manual,119.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-kw-485-01-scuba-crochet-shirt-flat-1_118b526f-91e3-4423-992b-24e6f4f5f283.jpg?v=1718207597,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-kw-485-01-scuba-crochet-shirt,,,,,,,,,S,,,,,,,,5056626872250,100.0,,deny,manual,119.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0038_M_0198_KW485_GREEN_A_204_703ebd6b-c3d1-4580-87af-3fc1c3f3fda8.jpg?v=1718207597,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-kw-485-01-scuba-crochet-shirt,,,,,,,,,M,,,,,,,,5056626872267,100.0,,deny,manual,119.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0039_M_0197_KW485_GREEN_B_212_41f5a1a2-ed8f-475b-9dc7-cd0876dba2ba.jpg?v=1718207597,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-kw-485-01-scuba-crochet-shirt,,,,,,,,,L,,,,,,,,5056626872274,100.0,,deny,manual,119.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0040_M_0196_KW485_GREEN_C_216_e34b2b10-6630-44cd-9d28-cae740753785.jpg?v=1718207597,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-kw-485-01-scuba-crochet-shirt,,,,,,,,,XL,,,,,,,,5056626872281,100.0,,deny,manual,119.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0041_M_0195_KW485_GREEN_C_220_b7591ba3-20df-4249-b2f5-cc6bb03407f8.jpg?v=1718207597,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-kw-485-01-scuba-crochet-shirt,,,,,,,,,XXL,,,,,,,,5056626872298,100.0,,deny,manual,119.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-kw-485-01-scuba-crochet-shirt-flat-2_c2ebf1f6-3279-4fbf-8f6c-f51aa987702e.jpg?v=1718207597,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-kw-485-01-scuba-crochet-shirt,,,,,,,,,XXXL,,,,,,,,5056626872304,100.0,,deny,manual,119.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-jts-001-19-studio-de-musique-t-shirt,Studio De Musique T-Shirt,"<p>The Studio de Musique screen-printed organic cotton t-shirt features seasonal artwork incorporating Casablanca symbology with Arabic iconography. Completed with a classic crewneck, short sleeves and Casablanca Paris branded label, designed for a relaxed fit.</p><li>100% organic cotton</li>
<li>Colour: white</li>
<li>Delicate machine wash</li>
<li>Made in Portugal</li>
<li>Unisex fit, take your regular size</li>",U-MF23-JTS-001-19,Non classé,T-SHIRTS - UNISEX,"AW23, AW23 - Drop 2",true,Size,XXS,,,,,,,,5056626879174,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-jts-001-19-02_a0450e93-54bd-4bba-a2b5-82ce290d89aa.jpg?v=1718207536,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
u-mf23-jts-001-19-studio-de-musique-t-shirt,,,,,,,,,XS,,,,,,,,5056626879181,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-jts-001-19-01_64d3884a-876e-443c-b9b0-b7d20559c232.jpg?v=1718207536,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-jts-001-19-studio-de-musique-t-shirt,,,,,,,,,S,,,,,,,,5056626879198,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-jts-001-19-studio-de-musique-t-shirt,,,,,,,,,M,,,,,,,,5056626879204,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-jts-001-19-studio-de-musique-t-shirt,,,,,,,,,L,,,,,,,,5056626879211,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-jts-001-19-studio-de-musique-t-shirt,,,,,,,,,XL,,,,,,,,5056626879228,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-jts-001-19-studio-de-musique-t-shirt,,,,,,,,,XXL,,,,,,,,5056626879235,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-jts-001-19-studio-de-musique-t-shirt,,,,,,,,,XXXL,,,,,,,,5056626879242,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-sh-003-13-studio-de-musique-silk-shirt,Studio De Musique Silk Shirt,"<p>The Studio de Musique silk shirt is a printed short-sleeve style featuring seasonal artwork rendered in a selection of cool dark blue shades with a contrast collar and hem. Finished with a collar intended to be worn open, a front button closure and has been designed for a relaxed fit.</p>
<li>Monogram jacquard printed silk fabric</li>
<li>100% silk</li>
<li>Studio De Musique print multicolour</li><li>Cuban collar</li>
<li>Specialised dry clean only</li>
<li>Made in Italy</li>
<li>Unisex fit, take your regular size</li>
<li>The model is 187cm/6’1 and is wearing a size M</li>",U-MF23-SH-003-13,Non classé,SHIRTS - UNISEX,"ARCHIVE SALE, AW23, AW23 - Drop 2",true,Size,XXS,,,,,,,,5056626880217,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-u-mf23-sh-003-13-studio-de-musique-silk-shirt-flat-back_b76f1775-7723-4e76-9db0-0bbbb41907b1.jpg?v=1718207270,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
u-mf23-sh-003-13-studio-de-musique-silk-shirt,,,,,,,,,XS,,,,,,,,5056626880224,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0170_M_0066_SH003-13_MULTI_B_470_7774716e-3fc0-40aa-9ea5-70d109fe0df2.jpg?v=1718207270,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-sh-003-13-studio-de-musique-silk-shirt,,,,,,,,,S,,,,,,,,5056626880231,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0169_M_0067_SH003-13_MULTI_A_461_de07d773-de7a-486d-9412-3622e5a790e7.jpg?v=1718207270,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-sh-003-13-studio-de-musique-silk-shirt,,,,,,,,,M,,,,,,,,5056626880248,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0171_M_0065_SH003-13_MULTI_C_473_832eb5c8-6f54-4827-b6c1-414e34847b99.jpg?v=1718207270,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-sh-003-13-studio-de-musique-silk-shirt,,,,,,,,,L,,,,,,,,5056626880255,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0172_M_0064_SH003-13_MULTI_C_480_9adb619a-6a73-42a9-bfd3-f680ab528ad1.jpg?v=1718207270,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-sh-003-13-studio-de-musique-silk-shirt,,,,,,,,,XL,,,,,,,,5056626880262,100.0,,deny,manual,89.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-u-mf23-sh-003-13-studio-de-musique-silk-shirt-flat-front_2cac122c-518b-4a26-ae90-beaed978d428.jpg?v=1718207270,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-sh-003-13-studio-de-musique-silk-shirt,,,,,,,,,XXL,,,,,,,,5056626880279,100.0,,deny,manual,89.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
u-mf23-sh-003-13-studio-de-musique-silk-shirt,,,,,,,,,XXXL,,,,,,,,5056626880286,100.0,,deny,manual,89.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,Studio De Musique Silk Shorts,"<p>The Studio de Musique silk shorts is a printed short style featuring seasonal artwork on the back pocket with a contrast hem. Finished with an elastic waistband, drawstring fastening, and side and back pockets - designed to fit loose above the knee.</p>
<li>Monogram jacquard printed silk fabric</li>
<li>100% silk</li>
<li>Studio De Musique print multicolour</li>
<li>Specialised dry clean only</li>
<li>Made in Italy</li>
<li>Fits true to size, take your regular size</li>
<li>The model is 187cm/6’1 and is wearing a size M</li>",MF23-TR-012-12,Non classé,TROUSERS,"ARCHIVE SALE, AW23, AW23 - Drop 2",true,Size,XS,,,,,,,,5056626876302,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-tr-012-12-studio-de-musique-silk-shorts-flat-2_c1fcb05c-f7e1-4838-9d89-cdc221b772a3.jpg?v=1718207225,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,S,,,,,,,,5056626876319,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0228_M_0008_TR012-10_MULTI_B_247_6bb821ae-a115-488d-b7e2-2e33255f086a.jpg?v=1718207225,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,M,,,,,,,,5056626876326,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0227_M_0009_TR012-10_MULTI_A_225_e3e0d9da-2d6e-498b-ac87-ec1f82728c47.jpg?v=1718207225,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,L,,,,,,,,5056626876333,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0229_M_0007_TR012-10_MULTI_C_234_99631a53-8481-44d7-9b04-cfad264a212d.jpg?v=1718207225,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XL,,,,,,,,5056626876340,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0230_M_0006_TR012-10_MULTI_C_242_0653aab2-6ded-415a-8e4d-e381b32334e2.jpg?v=1718207225,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XXL,,,,,,,,5056626876357,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0169_M_0067_SH003-13_MULTI_A_461_b1a2402b-11d2-4d4b-a49f-4b5bcb548c8f.jpg?v=1718207225,6,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,XXXL,,,,,,,,5056626876364,100.0,,deny,manual,69.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/casablanca-paris-mensM_1600x2000_0170_M_0066_SH003-13_MULTI_B_470_323efa8d-eacb-44fc-b003-eae446b125bd.jpg?v=1718207225,7,,,,,,,,,,,,,,,,,kg,,,,,,,,,
mf23-tr-012-12-studio-de-musique-silk-shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/mf23-tr-012-12-studio-de-musique-silk-shorts-flat-1_687efa5a-aa37-46a8-a29a-492e3c5189f5.jpg?v=1718207226,8,,,,,,,,,,,,,,,,,,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,Sport Grid Swim Trunks,"<p>The Sport Grid swim trunks are a summer staple made from technical polyester fabric featuring the house's signature artwork reinterpreted for the exclusive Nordstrom capsule centred around modern tennis-inspired athleisure. Completed with an elastic waistband, drawstring fastening and side pockets.</p><li>Printed polyester fabric</li>
<li>100% polyester</li>
<li>Sport Grid print multicolour</li>
<li>Delicate hand wash</li>
<li>Made in Portugal</li>
<li>Fits true to size, take your regular size</li>",MS23-TR-032-03-EX-ND,Non classé,SWIMWEAR,"ARCHIVE SALE, Exclusive, SS23",true,Size,XS,,,,,,,,5056626856755,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/ex-nd-ms23-tr-032-03-sport-grid-swim-trunks-flat-1_3519ad48-f733-447e-a95b-412b7f2af2da.jpg?v=1718206913,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,S,,,,,,,,5056626856762,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/ex-nd-ms23-tr-032-03-sport-grid-swim-trunks-flat-2_b46f3b89-8c95-40e8-a8ea-6dae31b94779.jpg?v=1718206913,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,M,,,,,,,,5056626856779,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,L,,,,,,,,5056626856786,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XL,,,,,,,,5056626856793,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XXL,,,,,,,,5056626856809,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ex-nd-ms23-tr-032-03-sport-grid-swim-trunks,,,,,,,,,XXXL,,,,,,,,5056626856816,100.0,,deny,manual,49.00,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ms23-jts-001-14-souvenir-t-shirt,Souvenir T-Shirt,"<p>The Souvenir screen-printed organic cotton t-shirt features a seasonal artwork inspired by the work of Mexican artist Pedro Linares, the fantastical creatures are a hallucinatory journey through the animal kingdom. Completed with a classic crewneck, short sleeves and Casablanca Paris branded label, designed for a relaxed fit.</p>
<li>100% organic cotton</li>
<li>Colour: white</li>
<li>Delicate machine wash</li>
<li>Made in Portugal</li>
<li>Unisex fit, take your regular size</li>
<li>The model is 187cm/6’1 and is wearing a size M</li>",MS23-JTS-001-14,Non classé,T-SHIRTS - UNISEX,"SS23, SS23 - DROP 2",true,Size,XS,,,,,,,,5056626827540,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/MS23-JTS-001-14_02.png?v=1716160997,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
ms23-jts-001-14-souvenir-t-shirt,,,,,,,,,S,,,,,,,,5056626827557,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/Casablanca-Mens-SS22-Day1-_0027_SS23-MensDay1-5013.jpg?v=1716160997,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ms23-jts-001-14-souvenir-t-shirt,,,,,,,,,M,,,,,,,,5056626827564,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/Casablanca-Mens-SS22-Day1-_0028_SS23-MensDay1-5004.jpg?v=1716160997,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
ms23-jts-001-14-souvenir-t-shirt,,,,,,,,,L,,,,,,,,5056626827571,100.0,,deny,manual,49.00,,true,true,,https://cdn.shopify.com/s/files/1/0786/5928/9420/files/MS23-JTS-001-14_01.png?v=1716160997,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
